f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20
c1,c0,c2,c2,48,2,c0,c2,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,627,0,c7
c9,c0,c0,c6,35,1,c0,c0,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7794000000000001,c0,502,1,c4
c9,c0,c0,c5,33,9,c0,c4,c2,899.1,4963.6,c1,65.93929999999999,-30.0,-1.1,0.5274,c0,246,2,c8
c4,c1,c0,c7,42,1,c0,c3,c0,899.1,5017.5,c1,64.70169999999999,-21.52,-3.4,0.4446,c1,259,0,c9
c0,c0,c0,c6,33,1,c1,c2,c2,899.1,5017.5,c0,64.70169999999999,-21.52,-3.4,0.441,c0,110,2,c9
c0,c0,c0,c6,38,9,c0,c2,c0,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,70,0,c7
c1,c1,c0,c0,52,3,c0,c3,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9778,c1,4199,0,c7
c1,c0,c0,c3,31,3,c0,c1,c2,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9766,c1,162,0,c6
c1,c0,c0,c2,40,1,c0,c0,c1,899.1,5195.8,c1,65.24,-33.6,-0.1,2.5145999999999997,c1,146,0,c10
c0,c1,c0,c6,50,2,c0,c0,c0,899.1,5195.8,c1,65.24,-33.6,-0.1,2.5145999999999997,c0,609,1,c10
c9,c1,c2,c6,30,3,c0,c3,c2,899.1,5191.0,c1,65.7958,-29.12,1.1,2.916,c1,1109,0,c4
c1,c0,c0,c6,39,9,c0,c2,c2,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7686,c1,173,0,c4
c1,c1,c2,c1,42,2,c0,c4,c1,899.1,5228.1,c0,66.1255,-33.44,1.4,2.9753999999999996,c1,1098,0,c5
c3,c0,c2,c1,59,2,c0,c1,c0,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7746,c1,216,0,c4
c2,c0,c0,c6,48,2,c0,c3,c0,899.1,5195.8,c1,65.24,-33.6,-0.1,2.4456,c1,537,0,c10
c6,c0,c0,c6,40,2,c0,c4,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9778,c1,144,0,c7
c2,c0,c0,c3,36,3,c1,c0,c1,899.1,5195.8,c1,65.24,-33.6,-0.1,2.5145999999999997,c1,139,0,c10
c9,c1,c0,c5,30,3,c1,c2,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9142,c1,195,0,c4
c0,c0,c0,c3,35,2,c0,c1,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9766,c1,160,0,c6
c0,c1,c0,c6,34,2,c0,c0,c2,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9142,c1,593,0,c4
c9,c1,c0,c5,50,1,c1,c0,c1,899.1,5228.1,c0,66.1255,-33.44,1.4,2.9766,c1,352,0,c5
c9,c0,c0,c7,50,1,c0,c1,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.8064,c1,500,0,c4
c7,c0,c0,c3,35,1,c0,c2,c2,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.8004,c0,87,1,c4
c9,c1,c0,c5,51,3,c0,c3,c0,899.1,5228.1,c0,66.1255,-33.44,1.4,2.9196000000000004,c1,399,0,c5
c1,c1,c2,c2,45,1,c0,c0,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9142,c1,461,0,c4
c0,c0,c0,c3,58,1,c0,c3,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9808,c1,214,0,c7
c5,c0,c0,c0,66,7,c0,c0,c1,899.1,4991.6,c1,65.9505,-32.24,-1.7,0.522,c1,568,0,c6
c0,c1,c2,c6,26,1,c0,c4,c2,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9154,c1,329,0,c4
c7,c1,c0,c3,51,2,c0,c1,c1,899.1,5228.1,c0,66.1255,-33.44,1.4,2.9766,c1,236,0,c5
c7,c0,c0,c3,41,1,c0,c4,c2,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7878000000000001,c0,103,1,c4
c0,c1,c0,c3,55,1,c0,c3,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9130000000000003,c1,294,0,c4
c1,c1,c0,c0,44,1,c0,c3,c2,899.1,5191.0,c1,65.7958,-29.12,1.1,2.916,c1,113,0,c4
c9,c1,c0,c3,41,13,c0,c2,c2,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,9,0,c7
c3,c0,c0,c3,30,1,c0,c1,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7595999999999999,c1,84,0,c4
c4,c0,c0,c3,48,1,c0,c1,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9772,c1,705,0,c6
c7,c0,c0,c3,30,2,c0,c0,c2,899.1,5076.2,c1,65.07409999999999,-32.64,-2.9,0.756,c1,181,0,c5
c7,c0,c0,c3,28,1,c0,c1,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9772,c1,214,0,c6
c0,c0,c2,c2,42,1,c1,c1,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9766,c1,336,0,c6
c0,c1,c0,c3,26,3,c0,c1,c2,899.1,5228.1,c0,66.1255,-33.44,1.4,2.9748,c1,56,0,c5
c0,c0,c0,c3,24,1,c1,c2,c2,899.1,5099.1,c1,64.99009999999998,-40.0,-1.8,0.9611999999999998,c1,224,0,c2
c9,c0,c0,c5,38,2,c0,c0,c2,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7464,c1,428,0,c4
c9,c0,c0,c6,33,5,c0,c3,c2,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9808,c1,58,0,c6
c2,c1,c0,c6,33,2,c0,c1,c1,899.1,5228.1,c1,66.1255,-33.44,1.4,2.9766,c1,187,0,c5
c9,c1,c0,c3,35,4,c0,c0,c2,899.1,5228.1,c0,66.1255,-33.44,1.4,2.9766,c1,94,0,c5
c10,c0,c0,c6,29,2,c2,c3,c1,899.1,5228.1,c2,65.7426,-34.160000000000004,1.4,2.9748,c1,177,0,c6
c10,c0,c0,c6,37,1,c1,c1,c2,899.1,5195.8,c1,65.24,-33.6,-0.1,2.4918,c1,95,0,c10
c0,c0,c0,c6,31,1,c0,c4,c2,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.75,c0,33,1,c4
c9,c0,c0,c3,33,2,c2,c0,c1,899.1,5099.1,c2,65.1525,-37.68,-1.8,0.843,c1,122,0,c3
c8,c0,c2,c7,25,1,c0,c4,c2,13.5,5076.2,c1,64.5407,-25.12,-2.9,0.49499999999999994,c0,121,2,c7
c1,c0,c0,c2,36,1,c0,c2,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9778,c1,157,0,c6
c9,c0,c0,c5,43,1,c0,c3,c1,899.1,5099.1,c0,65.1525,-37.68,-1.8,0.861,c1,264,0,c3
c4,c0,c0,c6,29,1,c0,c1,c2,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9778,c1,189,0,c7
c7,c0,c0,c3,33,5,c0,c1,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9766,c1,278,0,c6
c5,c1,c2,c2,54,2,c0,c4,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9154,c1,370,0,c4
c9,c1,c0,c5,30,1,c1,c0,c1,899.1,5228.1,c0,66.1255,-33.44,1.4,2.976,c1,169,0,c5
c9,c0,c0,c6,32,2,c1,c3,c1,899.1,5195.8,c0,65.24,-33.6,-0.1,2.4456,c1,382,0,c10
c9,c1,c0,c5,40,4,c0,c1,c1,899.1,5195.8,c1,65.24,-33.6,-0.1,2.4918,c1,33,0,c10
c1,c1,c0,c1,48,1,c2,c4,c1,899.1,5228.1,c2,66.1255,-33.44,1.4,2.9801999999999995,c1,52,0,c5
c0,c0,c2,c6,55,2,c1,c2,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9801999999999995,c1,308,0,c7
c0,c0,c0,c3,36,2,c1,c1,c2,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9766,c1,248,0,c6
c7,c0,c2,c3,30,1,c0,c4,c2,899.1,5099.1,c1,65.1525,-37.68,-1.8,0.843,c1,451,0,c3
c7,c1,c0,c3,34,1,c0,c0,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,365,0,c4
c4,c0,c0,c3,39,2,c0,c1,c1,899.1,5195.8,c0,65.24,-33.6,-0.1,2.4918,c0,328,1,c10
c6,c0,c0,c2,32,2,c0,c1,c1,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.8064,c1,301,0,c4
c4,c0,c0,c6,35,1,c0,c3,c1,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7961999999999999,c1,370,0,c4
c5,c0,c0,c1,59,1,c0,c1,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9766,c1,196,0,c6
c0,c0,c0,c6,47,1,c0,c1,c2,899.1,5076.2,c1,64.5407,-25.12,-2.9,0.5154000000000001,c0,161,1,c7
c0,c0,c0,c6,45,1,c0,c3,c1,899.1,4991.6,c0,65.8189,-30.64,-1.7,0.5424,c1,323,0,c7
c0,c1,c0,c3,26,5,c0,c3,c2,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9778,c1,924,0,c6
c1,c1,c0,c1,39,3,c0,c3,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9130000000000003,c1,108,0,c4
c0,c0,c2,c3,34,2,c0,c4,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7878000000000001,c0,310,2,c4
c5,c0,c0,c3,55,6,c0,c0,c0,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9772,c1,609,0,c6
c7,c0,c0,c3,28,6,c0,c3,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9808,c1,69,0,c6
c0,c1,c2,c3,31,2,c0,c3,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.916,c1,199,0,c4
c9,c0,c0,c7,51,1,c0,c0,c1,899.1,5195.8,c0,65.24,-33.6,-0.1,2.5145999999999997,c0,324,1,c10
c0,c0,c2,c6,56,6,c0,c2,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,120,0,c7
c1,c0,c0,c1,48,1,c0,c2,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7686,c0,122,1,c4
c9,c0,c0,c5,51,13,c0,c3,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9772,c1,47,0,c7
c1,c0,c0,c2,34,1,c0,c3,c1,899.1,5099.1,c0,65.1525,-37.68,-1.8,0.846,c0,340,1,c3
c4,c0,c0,c6,29,2,c0,c3,c2,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9772,c1,82,0,c7
c10,c1,c0,c5,56,1,c0,c1,c0,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9772,c1,141,0,c6
c7,c1,c0,c1,35,1,c0,c3,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.916,c1,473,0,c4
c1,c0,c2,c1,40,2,c0,c4,c1,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7878000000000001,c1,182,0,c4
c1,c0,c0,c2,45,1,c0,c1,c1,899.1,5099.1,c1,64.99009999999998,-40.0,-1.8,0.9059999999999999,c1,257,0,c2
c7,c0,c2,c3,41,3,c0,c3,c2,899.1,5195.8,c1,65.24,-33.6,-0.1,2.4456,c1,125,0,c10
c0,c1,c0,c6,37,1,c0,c0,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,172,0,c4
c7,c0,c2,c3,32,1,c0,c1,c1,899.1,5195.8,c1,65.24,-33.6,-0.1,2.4918,c1,121,0,c10
c1,c0,c0,c3,36,1,c0,c3,c2,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9808,c1,288,0,c6
c2,c1,c0,c3,40,12,c0,c1,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9766,c1,259,0,c6
c0,c0,c0,c6,42,2,c0,c1,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9808,c1,1311,0,c7
c0,c0,c0,c6,29,1,c0,c2,c1,899.1,5195.8,c1,65.24,-33.6,-0.1,2.472,c1,117,0,c10
c0,c0,c0,c7,45,2,c0,c3,c2,899.1,5099.1,c1,65.1525,-37.68,-1.8,0.861,c0,62,1,c3
c1,c1,c0,c1,29,1,c0,c1,c2,899.1,4991.6,c1,65.9505,-32.24,-1.7,0.501,c1,151,0,c6
c1,c1,c2,c2,34,2,c0,c4,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9130000000000003,c1,1054,0,c4
c6,c1,c0,c2,41,2,c0,c2,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9154,c1,514,0,c4
c4,c0,c0,c3,39,6,c1,c3,c2,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7595999999999999,c0,365,1,c4
c9,c0,c0,c5,38,1,c0,c0,c2,899.1,5195.8,c1,65.24,-33.6,-0.1,2.5145999999999997,c0,253,1,c10
c9,c1,c0,c5,35,1,c0,c2,c0,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9154,c1,120,0,c4
c3,c1,c0,c3,39,11,c0,c4,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9154,c1,193,0,c4
c5,c0,c0,c0,57,1,c0,c0,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9819999999999998,c1,177,0,c7
c2,c1,c0,c1,42,2,c0,c1,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,179,0,c4
c7,c0,c0,c3,38,1,c0,c3,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9808,c1,81,0,c6
c7,c1,c2,c3,56,3,c1,c4,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,90,0,c4
c0,c1,c0,c3,31,2,c1,c3,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.916,c1,349,0,c4
c10,c0,c0,c5,58,1,c1,c3,c0,899.1,5076.2,c0,64.5407,-25.12,-2.9,0.5297999999999999,c1,142,0,c7
c9,c0,c0,c5,41,2,c0,c0,c1,899.1,4963.6,c1,66.3369,-40.64,-1.1,0.6234000000000001,c1,545,0,c10
c9,c0,c0,c5,55,2,c1,c0,c2,899.1,5099.1,c1,64.99009999999998,-40.0,-1.8,1.0218,c1,217,0,c2
c7,c0,c0,c3,32,3,c0,c3,c0,899.1,5099.1,c0,65.1525,-37.68,-1.8,0.861,c1,765,0,c3
c0,c0,c0,c3,31,1,c0,c2,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7686,c1,476,0,c4
c3,c0,c2,c0,41,24,c0,c3,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9808,c1,17,0,c6
c0,c1,c2,c3,31,1,c0,c1,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9135999999999997,c1,345,0,c4
c0,c0,c0,c6,27,2,c1,c4,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9772,c1,979,0,c6
c0,c0,c0,c6,43,2,c0,c3,c1,899.1,5195.8,c1,65.24,-33.6,-0.1,2.4456,c1,197,0,c10
c1,c0,c2,c2,30,3,c0,c0,c2,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7794000000000001,c1,242,0,c4
c9,c0,c0,c5,39,1,c0,c3,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9808,c1,253,0,c7
c7,c0,c2,c2,23,3,c0,c0,c2,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7794000000000001,c1,350,0,c4
c7,c0,c2,c3,40,2,c0,c3,c1,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7961999999999999,c0,388,1,c4
c4,c1,c0,c6,34,2,c0,c4,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9183999999999997,c1,66,0,c4
c1,c0,c2,c2,31,3,c0,c3,c1,899.1,5099.1,c1,65.1525,-37.68,-1.8,0.846,c1,176,0,c3
c1,c0,c2,c2,27,3,c1,c0,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.976,c1,119,0,c6
c7,c1,c0,c3,37,5,c0,c0,c2,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,96,0,c4
c7,c1,c0,c3,40,1,c0,c0,c0,899.1,5228.1,c0,66.1255,-33.44,1.4,2.919,c1,158,0,c5
c1,c1,c2,c0,32,1,c0,c4,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9142,c1,926,0,c4
c5,c1,c2,c2,59,2,c1,c2,c0,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,139,0,c4
c4,c0,c0,c6,36,2,c1,c2,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9778,c1,50,0,c6
c1,c0,c0,c2,25,3,c0,c2,c1,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7686,c1,201,0,c4
c0,c0,c0,c6,29,5,c0,c4,c2,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.75,c1,223,0,c4
c1,c0,c0,c2,47,1,c0,c1,c0,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9772,c1,199,0,c6
c1,c0,c0,c5,46,5,c0,c3,c1,899.1,5076.2,c0,64.5407,-25.12,-2.9,0.5297999999999999,c1,99,0,c7
c4,c1,c0,c7,41,1,c0,c1,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,172,0,c4
c0,c1,c2,c6,53,2,c0,c2,c2,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9135999999999997,c1,122,0,c4
c0,c1,c0,c7,42,1,c0,c4,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9154,c1,137,0,c4
c1,c0,c0,c2,53,1,c0,c4,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,565,0,c7
c9,c0,c2,c6,48,8,c0,c1,c2,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9789999999999996,c1,532,0,c7
c9,c0,c0,c6,42,1,c0,c3,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9778,c1,139,0,c7
c7,c1,c0,c3,29,3,c1,c0,c0,899.1,5228.1,c0,66.1255,-33.44,1.4,2.919,c1,361,0,c5
c9,c0,c0,c5,30,3,c0,c1,c2,899.1,5076.2,c1,65.07409999999999,-32.64,-2.9,0.7572,c1,76,0,c5
c4,c1,c2,c3,33,1,c0,c2,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9154,c1,110,0,c4
c9,c1,c0,c5,38,1,c0,c1,c1,899.1,5195.8,c1,65.24,-33.6,-0.1,2.4918,c1,205,0,c10
c0,c0,c0,c6,53,2,c0,c4,c0,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,61,0,c7
c6,c1,c0,c0,36,1,c0,c3,c0,899.1,5228.1,c1,66.1255,-33.44,1.4,2.9196000000000004,c1,174,0,c5
c1,c0,c0,c5,33,2,c0,c3,c2,899.1,5099.1,c1,65.1525,-37.68,-1.8,0.819,c1,652,0,c3
c4,c0,c0,c6,39,1,c0,c3,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7961999999999999,c1,55,0,c4
c1,c1,c0,c2,29,2,c0,c4,c2,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9154,c1,107,0,c4
c1,c0,c0,c0,41,1,c0,c4,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.75,c1,302,0,c4
c0,c0,c0,c6,25,1,c0,c1,c2,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7595999999999999,c0,80,1,c4
c8,c1,c0,c3,26,1,c0,c0,c2,899.1,4963.6,c1,66.2207,-39.6,-1.1,0.6,c1,209,0,c9
c0,c1,c0,c6,34,5,c0,c4,c1,899.1,5195.8,c1,65.24,-33.6,-0.1,2.4126,c1,55,0,c10
c0,c0,c0,c6,30,3,c0,c0,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9778,c1,146,0,c7
c0,c0,c0,c6,48,4,c0,c3,c0,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9808,c1,294,0,c6
c0,c1,c0,c3,39,1,c0,c2,c2,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9142,c1,132,0,c4
c9,c1,c2,c3,37,2,c2,c3,c2,899.1,5228.1,c2,66.1255,-33.44,1.4,2.9748,c1,227,0,c5
c7,c1,c0,c3,41,1,c1,c0,c0,899.1,5228.1,c1,66.1255,-33.44,1.4,2.919,c1,273,0,c5
c0,c1,c0,c3,36,1,c0,c2,c1,899.1,5195.8,c1,65.24,-33.6,-0.1,2.5716,c0,114,1,c10
c2,c0,c0,c2,40,2,c0,c4,c1,899.1,5099.1,c1,65.1525,-37.68,-1.8,0.843,c1,1013,0,c3
c1,c0,c0,c2,26,3,c0,c3,c1,899.1,5099.1,c1,65.1525,-37.68,-1.8,0.846,c1,77,0,c3
c1,c1,c2,c5,58,2,c0,c0,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9142,c1,214,0,c4
c1,c0,c0,c1,43,2,c0,c2,c1,899.1,5099.1,c0,65.1525,-37.68,-1.8,0.849,c0,623,2,c3
c7,c0,c0,c3,32,1,c0,c2,c2,899.1,5195.8,c0,65.24,-33.6,-0.1,2.472,c1,265,0,c10
c4,c0,c0,c3,30,1,c1,c1,c2,899.1,5195.8,c0,65.24,-33.6,-0.1,2.4918,c1,322,0,c10
c1,c1,c0,c1,50,1,c0,c0,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9148,c1,165,0,c4
c5,c1,c2,c7,57,2,c0,c0,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,611,0,c4
c7,c0,c0,c3,30,1,c0,c0,c2,899.1,5195.8,c0,65.24,-33.6,-0.1,2.5145999999999997,c1,213,0,c10
c7,c1,c0,c6,53,1,c1,c4,c0,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,252,0,c4
c1,c1,c0,c3,40,3,c0,c2,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,80,0,c4
c1,c0,c0,c2,25,6,c1,c4,c2,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7878000000000001,c1,238,0,c4
c4,c1,c0,c6,54,2,c0,c0,c0,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,611,0,c4
c7,c0,c0,c2,31,1,c0,c0,c1,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7794000000000001,c0,400,1,c4
c7,c1,c0,c1,42,1,c0,c3,c0,899.1,5191.0,c1,65.7958,-29.12,1.1,2.916,c1,1074,0,c4
c9,c0,c0,c5,32,1,c0,c3,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9778,c1,255,0,c6
c7,c1,c0,c3,38,1,c0,c4,c1,899.1,5228.1,c0,66.1255,-33.44,1.4,2.9753999999999996,c1,124,0,c5
c9,c1,c2,c5,60,1,c0,c0,c1,899.1,5228.1,c1,66.1255,-33.44,1.4,2.9766,c1,64,0,c5
c0,c0,c0,c6,36,3,c0,c2,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,141,0,c7
c1,c1,c0,c0,35,1,c0,c0,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,131,0,c4
c8,c0,c0,c3,18,2,c0,c4,c2,6.3,5017.5,c0,64.8543,-24.080000000000002,-3.4,0.42840000000000006,c0,256,2,c10
c7,c1,c0,c3,34,1,c0,c4,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9183999999999997,c1,69,0,c4
c2,c0,c2,c2,28,2,c0,c4,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.75,c1,78,0,c4
c7,c0,c0,c0,54,1,c1,c2,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9789999999999996,c1,900,0,c7
c9,c0,c0,c5,44,2,c0,c2,c0,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9789999999999996,c1,57,0,c7
c1,c0,c2,c7,49,1,c0,c2,c0,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9741999999999997,c1,284,0,c6
c1,c1,c0,c0,58,1,c0,c1,c0,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9135999999999997,c1,277,0,c4
c7,c0,c2,c3,45,1,c0,c3,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,149,0,c7
c2,c0,c0,c6,43,3,c1,c4,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9772,c1,250,0,c6
c9,c1,c0,c5,45,1,c0,c0,c2,899.1,5228.1,c0,66.1255,-33.44,1.4,2.919,c1,180,0,c5
c1,c1,c0,c1,39,1,c0,c0,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9142,c1,297,0,c4
c9,c1,c0,c6,43,4,c0,c3,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9130000000000003,c1,159,0,c4
c0,c0,c0,c3,42,2,c0,c4,c2,899.1,5099.1,c0,65.1525,-37.68,-1.8,0.843,c1,377,0,c3
c11,c0,c0,c6,30,1,c0,c0,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9819999999999998,c1,171,0,c7
c0,c0,c0,c6,28,4,c0,c4,c2,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.75,c0,119,1,c4
c3,c0,c0,c2,42,1,c1,c3,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9748,c1,301,0,c6
c2,c1,c0,c6,36,1,c0,c4,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7878000000000001,c1,139,0,c4
c0,c0,c0,c6,32,2,c0,c2,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9772,c1,226,0,c6
c6,c0,c0,c6,28,1,c2,c2,c2,899.1,5076.2,c2,64.5407,-25.12,-2.9,0.5274,c1,227,0,c7
c6,c0,c0,c6,44,2,c0,c1,c1,2.7,5076.2,c0,65.07409999999999,-32.64,-2.9,0.7716,c2,234,1,c5
c9,c0,c0,c5,28,1,c0,c2,c2,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.8004,c1,116,0,c4
c4,c0,c0,c6,40,1,c0,c3,c1,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7961999999999999,c1,245,0,c4
c1,c1,c0,c2,52,1,c0,c3,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9130000000000003,c1,149,0,c4
c1,c0,c0,c0,30,2,c0,c0,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7794000000000001,c1,243,0,c4
c2,c1,c0,c1,32,1,c0,c2,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9135999999999997,c1,163,0,c4
c9,c0,c0,c6,35,1,c0,c0,c0,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7464,c1,169,0,c4
c7,c1,c2,c3,51,4,c0,c3,c2,899.1,5191.0,c1,65.7958,-29.12,1.1,2.916,c1,148,0,c4
